case_id,platform,platform_video_id,video_url,author_name,title,like_count,follower_count,published_at,comment_count,visual_main_arousal_label,visual_main_arousal_share,text_arousal_label,text_arousal_confidence,comment_count_effective,anger_count,anger_mean_score,anger_rate,high_anger_flag
v230,douyin,7592137087181180175,https://www.douyin.com/video/7592137087181180175,百里杜鹃融媒,携手禁毒，共同守护！ #禁毒 #禁毒你我同行 #禁毒宣传 @抖音小助手,3875,149000,2026-01-05T22:49:40+00:00,543,Intensifying,1.0,Informational,high,543,43,0.08663449731622348,0.07918968692449356,0
v231,douyin,7585394337140280602,https://www.douyin.com/video/7585394337140280602,永宁检察,划重点！引诱、教唆他人吸毒，最高拘留 15 天 + 罚 5000！#治安管理处罚法  #下午茶  #法条速递 #别划走,39092,13000,2025-12-20T00:00:00+00:00,3202,Mitigating,0.636364,Informational,high,3202,240,0.07514503600749783,0.07495315427857589,0
v232,douyin,7584355098885737768,https://www.douyin.com/video/7584355098885737768,法治亳州,新《中华人民共和国治安管理处罚法》施行 这些涉毒行为后果严重!#法律 #法治亳州,65928,89000,2025-12-18T01:30:00+00:00,11101,Mitigating,1.0,Informational,high,11101,728,0.066796563361026,0.06557967750653095,0
v233,douyin,7587320661341654308,https://www.douyin.com/video/7587320661341654308,江苏刑事律师｜倪震博士,江苏是怎么管理吸毒人员的 #抖来普法2025 #禁毒宣传 #动态管控 #禁毒你我同行 #江苏刑事律师倪震博士,7604,4813,2025-12-25T01:00:00+00:00,564,Mitigating,0.737226,Intensifying,high,564,54,0.09678450805352035,0.09574468085106383,0
v234,douyin,7591309168004805730,https://www.douyin.com/video/7591309168004805730,靖宇融媒,2026 年 1月 1 日起，新《中华人民共和国治安管理处罚法》施行，这些涉毒行为后果很严重,11766,20000,2026-01-03T17:16:40+00:00,100,Mitigating,1.0,Informational,high,100,9,0.09470167449420842,0.09,0
v235,douyin,7582634383744470291,https://www.douyin.com/video/7582634383744470291,付达飞律师,禁毒科普：吸毒入刑，你怎么看？我对吸毒入刑、吸毒判刑的看法，解决方案和个人建议。 #禁毒 #禁毒宣传 #禁毒你我同行 #罗翔 #贩毒的量刑标准是多少,77,9828,2025-12-11T08:14:46+00:00,11,Informational,0.932432,Informational,high,11,3,0.2757007586161225,0.2727272727272727,0
v236,douyin,7584293824160189696,https://www.douyin.com/video/7584293824160189696,法山叔,解读罗翔老师《吸毒是否入刑需要具体问题具体分析》 含蓄隐晦背后的真我，罗翔老师《吸毒是否入刑需要具体问题具体分析》个人读后感分享。#罗翔 #刑法 #刑事辩护 #法山叔,3453,57000,2025-12-15T19:33:46+00:00,147,Informational,0.625692,Informational,high,147,15,0.10008652281877545,0.10204081632653061,0
v237,douyin,7582426179118861594,https://www.douyin.com/video/7582426179118861594,半月谈,罗翔在人民法院报撰文：吸毒是否入刑需具体问题具体分析 （来源：中国新闻网）,37810,4106000,2025-12-10T18:46:14+00:00,2215,Mitigating,0.72,Informational,high,2215,298,0.1356138344267392,0.1345372460496614,0
v238,douyin,7587405204941966607,https://www.douyin.com/video/7587405204941966607,康小卷,任何吸毒痕迹都会留下证据！人生没有“删除键”，别碰第一口！#上热门🔥 #禁毒 #健康科普 #医生日常 @DOU+小助手 @抖音小助手 @抖加🔥上热门🔥dou+🔥热点宝,1971,3765,2025-12-24T04:47:33+00:00,138,Mitigating,1.0,Intensifying,high,138,12,0.08911070281528341,0.08695652173913043,0
v239,douyin,7597745554798602163,https://www.douyin.com/video/7597745554798602163,卢麒元—《政治经济学》,#呼吁确立“吸毒与贩毒同罪化”的立法原则 @法学界陈枫,183501,1073000,2026-01-21T01:33:09+00:00,21588,Mitigating,1.0,Intensifying,high,21588,1149,0.05592344031245044,0.053224013340744857,0
v240,douyin,7597650931219998451,https://www.douyin.com/video/7597650931219998451,卢麒元—《政治经济学》,#吸毒与贩毒同罪化提议可行吗？ @法学界陈枫 法学界陈枫提出将吸毒与贩毒同罪化的立法建议,62480,1073000,2026-01-20T19:26:00+00:00,4398,Mitigating,1.0,Informational,high,4398,353,0.08104717608430999,0.0802637562528422,0
v241,douyin,7598734741551184562,https://www.douyin.com/video/7598734741551184562,卢麒元—《政治经济学》,#法学界陈枫 @法学界陈枫 自2017年开始提出吸毒与贩毒同罪化 你支持吗？,109850,1073000,2026-01-23T17:31:44+00:00,4963,Intensifying,1.0,Intensifying,medium,4963,506,0.10181220702221236,0.10195446302639533,0
v242,douyin,7582552430563413298,https://www.douyin.com/video/7582552430563413298,生活帮,吸毒是否入刑？12月11日，罗翔在人民法院报撰文发声：吸毒是否入刑需要具体问题具体分析，不能“一刀切”。 法律是平衡艺术，拒绝“一刀切”。#吸毒 #罗翔,90265,13472000,2025-12-11T02:56:13+00:00,2115,Mitigating,1.0,Informational,high,2115,197,0.0933718749558612,0.09314420803782505,0
v243,douyin,7582912721918643475,https://www.douyin.com/video/7582912721918643475,BRTV新闻,全球多国禁毒重拳出击！罗翔：“和光同尘”比“非黑即白”更恰当 “吸毒是否入刑”引发社会热议!,70728,5082000,2025-12-12T02:14:21+00:00,1500,Informational,0.8125,Informational,high,1500,226,0.15183504700459888,0.15066666666666667,0
v244,douyin,7582490212920560938,https://www.douyin.com/video/7582490212920560938,第一财经,吸毒是否入刑？罗翔发声：不能“一刀切” 法律是平衡艺术，拒绝重邢迷信,4048,11532000,2025-12-10T22:54:48+00:00,1038,Intensifying,0.5,Informational,high,1038,120,0.11550469033187143,0.11560693641618497,0
v245,douyin,7582421336954342665,https://www.douyin.com/video/7582421336954342665,中国新闻网,罗翔在人民法院报撰文：吸毒是否入刑需具体问题具体分析,22516,39725000,2025-12-10T18:27:29+00:00,967,Mitigating,0.72,Informational,high,967,140,0.14624519232929478,0.14477766287487073,0
v246,douyin,7580598140785413416,https://www.douyin.com/video/7580598140785413416,铜鼓发布,《辽宁省禁毒条例》公布 #禁毒 #辽宁 #严厉打击违法犯罪 #禁毒你我同行 @抖音小助手 @DOU+上热门,218935,104000,2025-12-06T15:00:00+00:00,4507,Mitigating,0.909091,Informational,high,4507,634,0.1411632855928008,0.14067006878189484,0
v247,douyin,7578351546514115883,https://www.douyin.com/video/7578351546514115883,章律YOYO,为什么单纯的吸毒行为不构成犯罪？ #禁毒宣传 #刑法学 #治安管理处罚法 Why is simple drug use not considered a crime?,113169,240000,2025-11-29T19:14:42+00:00,5984,Informational,1.0,Mitigating,high,5984,533,0.0903019570362346,0.08907085561497326,0
v248,douyin,7582582550146960697,https://www.douyin.com/video/7582582550146960697,大众新闻-大众日报,"吸毒是否入刑? 罗翔：需要具体问题具体分析，当救命""氯巴占""成为法律上的""毒品""，法治还需于理性中守护不可或缺的人性温暖！#罗翔 #氯巴占 #毒品 #吸毒",50649,2146000,2025-12-11T04:53:29+00:00,2198,Informational,0.537037,Mitigating,medium,2198,256,0.11711031402292453,0.1164695177434031,0
v249,douyin,7582801566449585434,https://www.douyin.com/video/7582801566449585434,云新闻(云南日报),罗翔在《人民法院报》撰文：吸毒是否入刑需要具体问题具体分析,68392,2016000,2025-12-11T19:02:59+00:00,2666,Intensifying,0.823529,Informational,high,2666,467,0.1758932631943525,0.1751687921980495,0
v250,douyin,7582481618125163825,https://www.douyin.com/video/7582481618125163825,杭州日报,#罗翔称吸毒是否入刑需要具体问题具体分析 从应然的角度，吸毒入刑有一定的道理；从实然的角度，不少吸毒行为本来就已经进入现行刑法。#吸毒 #刑法,32749,8794000,2025-12-10T22:21:46+00:00,20,Informational,0.470588,Informational,high,20,1,0.050533889327925866,0.05,0
v251,douyin,7582438548742130984,https://www.douyin.com/video/7582438548742130984,Hi北京,12月11日中国政法大学教授罗翔在人民法院报发表署名文章，吸毒是否入刑需要具体问题具体分析,2624,2082000,2025-12-10T19:34:25+00:00,509,Informational,0.7,Informational,high,509,61,0.12242873062386005,0.11984282907662082,0
v252,douyin,7582482481972202811,https://www.douyin.com/video/7582482481972202811,长江云新闻,中国政法大学教授罗翔：吸毒是否入刑需要具体问题具体分析#罗翔 #缉毒警察 #缉毒 #缉毒英雄 #缉毒现场,21260,41147000,2025-12-10T22:24:57+00:00,1353,Intensifying,0.625,Informational,medium,1353,301,0.22233806300513134,0.22246858832224686,0
v253,douyin,7582441320568966443,https://www.douyin.com/video/7582441320568966443,海报新闻,吸毒该不该一律入刑？罗翔发声：不能“一刀切”（人民法院报）,11077,18444000,2025-12-10T19:45:04+00:00,762,Informational,0.745455,Informational,high,762,103,0.1345980237369974,0.13517060367454067,0
v254,douyin,7582551759697186097,https://www.douyin.com/video/7582551759697186097,弓立军,吸毒入刑？罗翔说看具体,1909,2171000,2025-12-11T02:53:41+00:00,105,Mitigating,0.986486,Informational,high,105,11,0.11025307708159311,0.10476190476190476,0
v255,douyin,7582564732121615657,https://www.douyin.com/video/7582564732121615657,长江云新闻,罗翔发表文章谈“吸毒入刑”,54362,41147000,2025-12-11T03:43:59+00:00,786,Informational,0.754386,Informational,high,786,121,0.1544743557956269,0.15394402035623408,0
v256,douyin,7582469203450481974,https://www.douyin.com/video/7582469203450481974,环球时报,关于“吸毒是否入刑”，《人民法院报》刊发罗翔署名文章 （编辑：小雪）,12478,28319000,2025-12-10T21:33:18+00:00,461,Mitigating,1.0,Informational,high,461,150,0.3228754620379016,0.32537960954446854,1
v257,douyin,7582491505253338417,https://www.douyin.com/video/7582491505253338417,长城新媒体,12月11日，中国政法大学教授罗翔在人民法院报撰文：吸毒是否入刑，需要具体问题具体分析。（人民法院报）,19199,8367000,2025-12-10T22:59:57+00:00,670,Mitigating,1.0,Informational,high,670,105,0.15673455564256208,0.15671641791044777,0
v258,douyin,7582511185044819237,https://www.douyin.com/video/7582511185044819237,宜春发布,罗翔在人民法院报撰文 吸毒是否入刑 需要具体问题具体分析#罗翔,33308,605000,2025-12-11T00:16:23+00:00,2251,Mitigating,0.655172,Informational,high,2251,358,0.15952827499130218,0.15904042647712127,0
v259,douyin,7582505230647381267,https://www.douyin.com/video/7582505230647381267,观海新闻,罗翔在人民法院报撰文：吸毒是否入刑需要具体问题具体分析。 #罗翔 #法律 #缉毒 #正义 #罗翔撰文谈吸毒入刑问题,6674,392000,2025-12-10T23:53:31+00:00,600,Informational,1.0,Informational,high,600,72,0.11860900583265296,0.12,0
v260,douyin,7582547540420349221,https://www.douyin.com/video/7582547540420349221,弓立军,吸毒入刑？罗翔说看具体,2351,2171000,2025-12-11T02:37:24+00:00,196,Informational,0.775862,Informational,high,196,22,0.11386269972762401,0.11224489795918367,0
v261,douyin,7582431413513751859,https://www.douyin.com/video/7582431413513751859,国+社区,中国政法大学教授罗翔：吸毒是否入刑需要具体问题具体分析。（人民法院报）,11264,20792000,2025-12-10T19:06:34+00:00,9,Informational,0.666667,Informational,high,9,3,0.33255559313127175,0.3333333333333333,1
v262,douyin,7580562991590935849,https://www.douyin.com/video/7580562991590935849,星话大白,我国是如何严格管理吸毒人员？长期持续，未来不会放松#吸毒人员  #中国  #戒毒所  #理性看世界  #硬核深度计划,164425,674000,2025-12-05T18:16:14+00:00,1348,Mitigating,0.779727,Informational,high,1348,166,0.12301871659095902,0.12314540059347182,0
v263,douyin,7582554642345758001,https://www.douyin.com/video/7582554642345758001,三甲皮肤科伍医生,你知道吸毒会经历哪几个阶段吗？ #科普 #珍爱生命 #禁毒 #涨知识,359639,188000,2025-12-11T03:04:54+00:00,4134,Intensifying,0.540741,Intensifying,medium,4134,480,0.11789741341429542,0.11611030478955008,0
v264,douyin,7582453171918867762,https://www.douyin.com/video/7582453171918867762,爱济南新闻客户端,罗翔：吸毒是否入刑，需要具体问题具体分析 #罗翔 #禁毒  #刑法 #热门 #法律,2188,1356000,2025-12-10T20:31:06+00:00,28,Mitigating,0.7,Informational,high,28,4,0.14355188331111485,0.14285714285714285,0
v265,douyin,7584385060449537317,https://www.douyin.com/video/7584385060449537317,法眼观察—谢律师,吸毒该不该入刑？#远离毒品 #法律常识 #法律咨询#老百姓关心的话题 #法律,177,96000,2025-12-16T01:27:49+00:00,13,Intensifying,0.37037,Intensifying,high,13,0,0.00030075014700951916,0.0,0
v266,douyin,7591704132223449582,https://www.douyin.com/video/7591704132223449582,昌吉日报,案底封存不等于消失！#普法#新治安管理处罚法 #松哥说法 #案底封存 #普法 #热雪沸腾暖游昌吉,135,886000,2026-01-05T17:00:00+00:00,18,Informational,0.505155,Mitigating,high,18,3,0.18894814680445254,0.16666666666666666,0
v267,douyin,7584265167866318122,https://www.douyin.com/video/7584265167866318122,齐律师,#治安管理处罚法 #法律法规 #普法宣传 #涉毒  种罂粟/容人吸毒｜拘留+重罚！（聚焦第83/85条）不容忽视 制毒原料/隐形涉毒｜别踩这些坑！（聚焦第85/86条）认知盲区,14287,829,2025-12-15T17:43:00+00:00,661,Mitigating,1.0,Informational,high,661,111,0.1664212478659553,0.16792738275340394,0
v268,douyin,7581520634258132234,https://www.douyin.com/video/7581520634258132234,肖律梵语,禁毒，与你我同行#禁毒 #禁毒宣传 #治安管理处罚法 #法律咨询 #公益普法,4376,13000,2025-12-08T15:15:00+00:00,590,Mitigating,1.0,Informational,high,590,50,0.085448061344437,0.0847457627118644,0
v269,douyin,7600728991344343798,https://www.douyin.com/video/7600728991344343798,大风新闻,短剧男顶流被举报多次涉毒，晒无犯罪记录，却被指是无效自证 #何健麒 #短剧 #娱乐圈 #实名举报 #吸毒记录封存,383,3525000,2026-01-29T02:30:24+00:00,50,Informational,0.834783,Informational,medium,50,4,0.07877997499221237,0.08,0
v270,douyin,7580602038195621154,https://www.douyin.com/video/7580602038195621154,974交通广播,第85-87条为何引发关注 #宪法 #禁毒 #2026治安法新规 #84–87条,106702,273000,2025-12-05T20:47:42+00:00,150,Mitigating,0.941176,Informational,high,150,22,0.15048691732804098,0.14666666666666667,0
v271,douyin,7582456174914571530,https://www.douyin.com/video/7582456174914571530,上观新闻,罗翔谈吸毒是否入刑：严厉打击毒品犯罪是我们基本的刑事政策，但这并不意味着要搞简单的“一刀切”。法律人必须戒除对重刑主义的成瘾性依赖。#禁毒  #严厉打击毒品犯罪  #刑法  #罗翔,889,8632000,2025-12-10T20:42:43+00:00,100,Informational,0.769231,Mitigating,high,100,12,0.1204289190464624,0.12,0
v272,douyin,7582601870625082682,https://www.douyin.com/video/7582601870625082682,铜鼓发布,罗翔撰写署名文章《吸毒是否入刑需要具体问题具体分析》#禁毒 #法律 #严厉打击违法犯罪 @抖音小助手 @DOU+上热门,3110,104000,2025-12-11T15:00:00+00:00,200,Mitigating,1.0,Informational,high,200,22,0.11057925378932851,0.11,0
v273,douyin,7582461349234543872,https://www.douyin.com/video/7582461349234543872,越城融媒,吸毒该不该入刑？罗翔：具体问题具体分析 法律是平衡的艺术#入刑 #吸毒记录封存政策 #法律,1675,405000,2025-12-10T21:02:59+00:00,198,Informational,0.5,Informational,high,198,20,0.10148175533950879,0.10101010101010101,0
v274,douyin,7587627792833973539,https://www.douyin.com/video/7587627792833973539,安徽视讯,2026年1月1日起，吸毒人员至少半年内不得进入娱乐场所#2026年1月1日 #2026年1月1日实施的新规 #新治安管理处罚法 #吸毒人员半年内不得进入娱乐场所 （编辑：方方）,91,8790000,2025-12-24T19:11:21+00:00,10,Informational,0.888889,Informational,high,10,1,0.1001600419440365,0.1,0
v275,douyin,7582496539587693824,https://www.douyin.com/video/7582496539587693824,第一现场,"罗翔教授深度解析：""吸毒入刑""争议背后，法律的天平该如何平衡？#罗翔  #吸毒该不该入刑 #媒体精选计划",2011,7620000,2025-12-10T23:19:21+00:00,250,Informational,1.0,Informational,high,250,51,0.2039170704858843,0.204,0
v276,douyin,7580989976244272633,https://www.douyin.com/video/7580989976244272633,张华律师,为什么单纯的吸毒不构成犯罪？ 为什么单纯的吸毒不构成犯罪？#刑事律师 #治安管理处罚法 #西安律师,62,8681,2025-12-06T21:53:00+00:00,36,Informational,1.0,Mitigating,high,36,2,0.05676344431534138,0.05555555555555555,0
v277,douyin,7582520167948307753,https://www.douyin.com/video/7582520167948307753,破事好说（奔跑的王律）,罗翔老师关于吸毒是否入刑的文章，最后一段最后一句，表明了他的观点与态度，这也是最高院的观点与态度。#最新消息 #刑法 #罗翔,348,806,2025-12-11T00:51:15+00:00,100,Mitigating,1.0,Informational,high,100,15,0.1509852627851069,0.15,0
v278,douyin,7582619463108103461,https://www.douyin.com/video/7582619463108103461,广西新闻频道,罗翔：吸毒是否入刑需要具体问题具体分析,1595,2361000,2025-12-11T07:16:36+00:00,67,Informational,0.753247,Informational,high,67,12,0.16701741649110283,0.1791044776119403,0
v279,douyin,7582435913196784959,https://www.douyin.com/video/7582435913196784959,青蜂侠,"罗翔：吸毒是否入刑,需要具体问题具体分析",650,8645000,2025-12-10T19:24:08+00:00,3,Informational,1.0,Informational,high,3,0,0.0001922681840369478,0.0,0
v280,douyin,7582551274508733753,https://www.douyin.com/video/7582551274508733753,奔腾融媒,吸毒是否入刑？罗翔发声 《人民法院报》发文：具体问题具体分析 应警惕对严刑重罚的惯性依赖 法律是对人最低的道德要求#罗翔 #吸毒检测,117,2135000,2025-12-11T02:51:48+00:00,5,Informational,0.444444,Informational,high,5,0,0.0018364889605436475,0.0,0
v281,douyin,7582497306264603954,https://www.douyin.com/video/7582497306264603954,河北经视,罗翔：吸毒是否入刑需要具体问题具体分析#禁毒,3681,2504000,2025-12-10T23:22:17+00:00,436,Mitigating,1.0,Informational,high,436,80,0.1838909987534595,0.1834862385321101,0
v282,douyin,7582489269097270570,https://www.douyin.com/video/7582489269097270570,公关世界杂志社记者编辑部,罗翔撰文谈吸毒入刑问题。#罗翔 #吸毒 #毒品,668,70000,2025-12-10T22:51:08+00:00,50,Informational,0.692308,Informational,high,50,21,0.41983557352097706,0.42,1
v283,douyin,7582949187664170298,https://www.douyin.com/video/7582949187664170298,公关世界杂志社记者编辑部,"吸毒是否入刑? 罗翔在人民法院报撰文：需要具体问题具体分析，当救命""氯巴占""成为法律上的""毒品""，法治还需于理性中守护不可或缺的人性温暖!（来源：大众日报） #吸毒 #罗翔 #氯巴占",193,70000,2025-12-12T04:35:51+00:00,12,Mitigating,0.566265,Informational,medium,12,0,0.0005447211406135466,0.0,0
v284,douyin,7582513109861698825,https://www.douyin.com/video/7582513109861698825,天眼·i贵州,今天出版的《人民法院报》刊登了中国政法大学刑事司法学院教授、博士生导师、刑法学研究所所长罗翔的一篇文章，罗翔认为，吸毒是否入刑需要具体问题具体分析。#贵州 #i贵州 #罗翔,127,116000,2025-12-11T00:23:57+00:00,5,Mitigating,0.526316,Informational,high,5,1,0.20022431916731875,0.2,0
v285,douyin,7582446366257876287,https://www.douyin.com/video/7582446366257876287,西安广播电视台,罗翔发文：吸毒是否入刑需要具体问题具体分析 #罗翔  #吸毒检测 #入刑 #你好我的城,94,1788000,2025-12-10T20:04:38+00:00,22,Informational,0.625,Informational,high,22,5,0.22785742871499018,0.22727272727272727,0
v286,douyin,7581688461669715240,https://www.douyin.com/video/7581688461669715240,成都律师王大状,吸食毒品后会面临怎样的处罚？ 吸食毒品后会面临怎样的处罚？尤其是对于小剂量和大剂量吸食在流程上的差异有何不同？今天王律师就结合《刑法》《禁毒法》《治安管理处罚法》《戒毒条例》这四部核心法律法规，从实务角度为大家详细拆解两类情形的完整处理流程，既讲清法言法语背后的规则，也点明实务中的关键节点。#吸毒检测 #法律知识分享 #抖来普法2025 #禁毒#戒毒,68,168000,2025-12-08T19:03:31+00:00,3,Informational,0.769231,Mitigating,high,3,0,0.0002044858216928939,0.0,0
v287,douyin,7589513655771945829,https://www.douyin.com/video/7589513655771945829,上海刑事律师肖宇,发图毁一时，吸毒毁一世。任何情况下，都不要去尝试违法行为，后果轻重都不是尝试的理由。 #治安管理处罚法 #表情包 #福利图 #微信群聊 #涉毒必抓,170,608,2025-12-29T21:09:15+00:00,8,Informational,0.621622,Intensifying,high,8,2,0.25019780668208114,0.25,0
v288,douyin,7598456683581514715,https://www.douyin.com/video/7598456683581514715,保定张彪律师,吸毒到底该不该入刑 #保定律师 #保定张彪律师 #法律咨询,56,1617,2026-01-22T23:32:43+00:00,5,Mitigating,1.0,Intensifying,high,5,0,0.00042866876028710974,0.0,0
v289,douyin,7580932671322141928,https://www.douyin.com/video/7580932671322141928,黄庆良律师,别抱怨新治安管理处罚法第85-86条新增内容了！中国是全球毒品管理最严格的国家，没有之一！这份“最严”，藏在各大法律法规里。#热点 #万能的抖音 #普及知识 #强烈推荐,980,418,2025-12-06T18:10:39+00:00,100,Mitigating,0.931034,Mitigating,high,100,13,0.13110687383887126,0.13,0
v290,douyin,7587312861483978011,https://www.douyin.com/video/7587312861483978011,搜狐新闻客户端,吸毒人员半年内禁入KTV!2026新规!违反直接拘留 #吸毒记录封存政策 #ktv,144,553000,2025-12-23T22:49:08+00:00,29,Informational,0.909091,Intensifying,medium,29,1,0.03500399139513069,0.034482758620689655,0
v291,douyin,7590333111217429349,https://www.douyin.com/video/7590333111217429349,迪迪律师·迪律热巴菲特☀️,违法记录封存不是消灭，过罚相当，法治进步 #治安管理处罚法 #违法记录封存,10258,992000,2026-01-01T02:09:07+00:00,2856,Informational,1.0,Mitigating,high,2856,131,0.04679104399788319,0.04586834733893557,0
v292,douyin,7587292719370849571,https://www.douyin.com/video/7587292719370849571,央视网,封存不是消除、删除！法工委有关负责人就治安违法记录封存作出了说明,8803,69869000,2025-12-23T21:31:13+00:00,33,Mitigating,1.0,Mitigating,high,33,1,0.030657009940169344,0.030303030303030304,0
v293,douyin,7578747023021673728,https://www.douyin.com/video/7578747023021673728,南昌晚报,11月30日 据央视新闻，央视解读“治安违法记录封存”，专家：立法本身并没有纵容吸毒者的意思，并没有建立前科消除这样的制度。,2604,4243000,2025-11-30T20:49:14+00:00,49,Informational,0.740741,Mitigating,high,49,10,0.2078516030610166,0.20408163265306123,0
v294,douyin,7588802262715487653,https://www.douyin.com/video/7588802262715487653,辽阳刑事解律师,嫖娼记录封存，从2026年1月1日起，封存并不是不处罚，被抓依旧会拘留罚款。 #普法宣传 #辽阳解律师#辽阳刑事解律师,1357,6628,2025-12-27T23:08:36+00:00,199,Informational,1.0,Mitigating,high,199,7,0.03564845272629456,0.035175879396984924,0
v295,douyin,7580768905103248666,https://www.douyin.com/video/7580768905103248666,逆行小健,中国是如何持续严格管理吸毒者的 #吸毒人员  #中国  #戒毒所  #理性看世界  #硬核深度计划,24740,106000,2025-12-06T07:35:26+00:00,296,Informational,0.652174,Informational,high,296,26,0.08824769516267889,0.08783783783783784,0
v296,douyin,7579530091328212258,https://www.douyin.com/video/7579530091328212258,974交通广播,第一百三十六条到底规定了啥 #宪法  #2026治安法新规 #禁毒宣传,7306,273000,2025-12-02T23:27:59+00:00,50,Mitigating,1.0,Mitigating,high,50,6,0.12016023009622585,0.12,0
v297,douyin,7581765836478631222,https://www.douyin.com/video/7581765836478631222,北京刑事律师郝维,2026年1月1日起，治安违法记录要正式封存了 #治安管理处罚法 #封存 #刑事律师,5672,1129,2025-12-09T02:05:00+00:00,291,Mitigating,1.0,Mitigating,high,291,20,0.0693749723690904,0.06872852233676977,0
v298,douyin,7579157354327903514,https://www.douyin.com/video/7579157354327903514,佛山新闻,“一朝犯错，因扰终身”?违反治安管理记录将封存。(编辑：林晓华；责编：唐欣瑜；素材来源：央视新闻、小央视频）#违反治安管理,2800,698000,2025-12-01T23:21:30+00:00,34,Intensifying,0.444444,Informational,high,34,5,0.15334328565222677,0.14705882352941177,0
v299,douyin,7588523048656108794,https://www.douyin.com/video/7588523048656108794,大风新闻,涉毒网红拿“隐私”挡箭？网友怒斥：流量不是遮羞布 #吸毒 #缉毒 #网红,531,3525000,2025-12-27T05:05:08+00:00,49,Intensifying,0.40625,Intensifying,high,49,8,0.170703773393013,0.16326530612244897,0
v300,douyin,7578454985098487985,https://www.douyin.com/video/7578454985098487985,安宁律师,#重庆安宁律师 #治安管理处罚法 #拘留,5474,352000,2025-11-30T01:55:57+00:00,249,Informational,1.0,Informational,high,249,12,0.04923809556346377,0.04819277108433735,0
v301,douyin,7582401604687547705,https://www.douyin.com/video/7582401604687547705,索亚光 刑事律师,行政违法记录开始封存。#新治安管理处罚法 #封存 #刑事辩护律师 #刑事律师索亚光 #郑州刑事律师,546,155000,2025-12-10T20:02:00+00:00,50,Informational,0.843931,Mitigating,high,50,3,0.06041386189986952,0.06,0
v302,douyin,7583276614109334843,https://www.douyin.com/video/7583276614109334843,南昌朱律师,2026年起，封存制度开始实施，喜欢嫖娼的朋友要当心！#PC #法律咨询#封存 #2026 #律师,1008,25000,2025-12-13T01:46:35+00:00,35,Informational,0.953125,Mitigating,medium,35,2,0.057301845543302726,0.05714285714285714,0
v303,douyin,7579885216124297201,https://www.douyin.com/video/7579885216124297201,长沙张小霞律师,嫖娼记录将封存了#嫖娼处罚,1698,10000,2025-12-03T22:26:00+00:00,99,Informational,1.0,Mitigating,high,99,3,0.03143571304238808,0.030303030303030304,0
v304,douyin,7590659167205398628,https://www.douyin.com/video/7590659167205398628,律师老胡,远离☠️，人人有责#禁毒,47918,24000,2026-01-01T23:14:20+00:00,3602,Informational,1.0,Informational,high,3602,618,0.17168862562134385,0.17157134925041642,0
v305,douyin,7587430665516256531,https://www.douyin.com/video/7587430665516256531,田律师（律政猛佳人）,官方回应记录封存说了些啥？ #记录封存,3849,14000,2025-12-24T06:27:12+00:00,335,Informational,0.897436,Informational,medium,335,45,0.13536650838868808,0.13432835820895522,0
v306,douyin,7589843639363243264,https://www.douyin.com/video/7589843639363243264,深圳迟律师,2026年“吸毒记录封存”新规解读，祝大家元旦快乐！ #吸毒记录封存政策 #轻罪封存 #元旦快乐,3772,1373,2025-12-31T17:30:00+00:00,200,Informational,1.0,Mitigating,high,200,19,0.09476139548442006,0.095,0
v307,douyin,7583526622834576699,https://www.douyin.com/video/7583526622834576699,宁波刑事律师王天,#吸毒档案可以洗白白？#吸毒档案封存。。。 #宁波律师王天 #法律咨询 #普法,88,840,2025-12-13T17:56:49+00:00,18,Informational,0.554348,Mitigating,high,18,6,0.3323558421575904,0.3333333333333333,1
v308,douyin,7578516655072988425,https://www.douyin.com/video/7578516655072988425,网信裕华,治安违法记录封存不是“删除记录”,406,3161000,2025-11-30T15:24:00+00:00,50,Mitigating,0.642105,Mitigating,high,50,10,0.2000838665678748,0.2,0
v309,douyin,7587729113041882406,https://www.douyin.com/video/7587729113041882406,河北经视,禁毒工作没有任何松懈，国家依照刑法惩治毒品犯罪。#禁毒 #禁毒宣传,53682,2504000,2025-12-25T14:00:00+00:00,1514,Mitigating,1.0,Intensifying,high,1514,64,0.042033873359016774,0.04227212681638045,0
v310,douyin,7580202246392318377,https://www.douyin.com/video/7580202246392318377,泽谊律所—刘主任,法律应该代表、维护大多数人的利益 #治安管理处罚法 #吸毒 #封存 #专业律师 #法律知识,7257,610,2025-12-04T18:56:17+00:00,250,Informational,0.96,Intensifying,high,250,42,0.1680487625158712,0.168,0
v311,douyin,7579598110798058993,https://www.douyin.com/video/7579598110798058993,李国枫律师,嫖娼违法记录封存制度 #抖来普法2025 #法律科普 #违法记录 #律师普法 #粤语,5392,32000,2025-12-03T03:51:50+00:00,942,Mitigating,0.65625,Mitigating,high,942,32,0.03382333098810059,0.03397027600849257,0
v312,douyin,7587306148445834542,https://www.douyin.com/video/7587306148445834542,今日关注,关于“ 治安违法记录封存的含义”，全国人大法工委最新回应。,1280,22738000,2025-12-23T22:23:02+00:00,50,Mitigating,1.0,Mitigating,high,50,0,0.0005345283818314784,0.0,0
v313,douyin,7587366673099869491,https://www.douyin.com/video/7587366673099869491,河北经视,禁毒工作 没有任何松懈！我国是世界上对毒品犯罪惩治最严厉的国家之一#禁毒 #禁毒宣传,16274,2504000,2025-12-24T14:00:00+00:00,350,Mitigating,1.0,Intensifying,high,350,27,0.07732807243183613,0.07714285714285714,0
